year_month,district,okrug,official_secondary_sqm,official_newbuild_sqm,official_rent_sqm,secondary_mom_change_pct,cbr_key_rate_pct,avg_mortgage_rate_pct,n_listings_ours,our_avg_price_all,diff_vs_official_pct,is_new_moscow
2022-06-01,Kosino-Ukhtomsky,VAO,215500,233400,898,2.4,9.5,12.0,6,130300.0,-39.5,False
2022-06-01,Kotlovka,YuZAO,348800,375400,1453,3.45,9.5,12.0,10,212380.0,-39.1,False
2022-06-01,Krasnopakhorskoye,TAO,112600,122000,469,-2.24,9.5,12.0,11,59291.0,-47.3,True
2022-06-01,Krasnoselsky,CAO,471700,507300,1965,-1.5,9.5,12.0,3,398133.0,-15.6,False
2022-06-01,Krylatskoye,SZAO,406000,456100,1692,3.05,9.5,12.0,1,183100.0,-54.9,False
2022-06-01,Kuntsevo,ZAO,351700,407000,1465,7.4,9.5,12.0,2,239250.0,-32.0,False
2022-06-01,Kurkino,SZAO,322600,346800,1344,-1.6,9.5,12.0,3,179167.0,-44.5,False
2022-06-01,Levoberezhny,SAO,252900,277100,1054,-3.65,9.5,12.0,6,143867.0,-43.1,False
2022-06-01,Lianozovo,SVAO,225200,256900,938,-1.13,9.5,12.0,2,117250.0,-47.9,False
2022-06-01,Lomonosovsky,YuZAO,437300,484000,1822,0.23,9.5,12.0,7,291500.0,-33.3,False
2022-06-01,Losinoostrovsky,SVAO,257600,279000,1073,6.07,9.5,12.0,3,188133.0,-27.0,False
2022-06-01,Marfino,SVAO,243800,275100,1016,-2.9,9.5,12.0,5,160520.0,-34.2,False
2022-06-01,Marushkinskoye,NAO,148400,166800,618,-0.36,9.5,12.0,5,81560.0,-45.0,True
2022-06-01,Maryina Roshcha,SVAO,290600,319200,1211,-5.67,9.5,12.0,6,211967.0,-27.1,False
2022-06-01,Meshchansky,CAO,488100,538900,2034,2.26,9.5,12.0,6,412500.0,-15.5,False
2022-06-01,Metrogorodok,VAO,224900,240200,937,2.93,9.5,12.0,5,141520.0,-37.1,False
2022-06-01,Mikhaylovo-Yartsevskoye,TAO,99300,108700,414,3.12,9.5,12.0,8,56563.0,-43.0,True
2022-06-01,Mitino,SZAO,284800,312900,1187,2.4,9.5,12.0,4,180350.0,-36.7,False
2022-06-01,Molzhaninovsky,SAO,200700,223300,836,3.52,9.5,12.0,2,87200.0,-56.6,False
2022-06-01,Moskovsky,NAO,190400,212600,794,-7.0,9.5,12.0,2,115250.0,-39.5,True
2022-06-01,Moskvorechye-Saburovo,YuAO,245300,261300,1022,-0.05,9.5,12.0,8,167263.0,-31.8,False
2022-06-01,Mosrentgen,NAO,195300,216300,814,-2.21,9.5,12.0,11,144727.0,-25.9,True
2022-06-01,Mozhaysky,ZAO,314800,360200,1312,3.69,9.5,12.0,3,189900.0,-39.7,False
2022-06-01,Nagatino-Sadovniki,YuAO,274800,310700,1145,0.61,9.5,12.0,5,199540.0,-27.4,False
2022-06-01,Nagatinsky Zaton,YuAO,284300,305400,1184,-0.09,9.5,12.0,4,168050.0,-40.9,False
2022-06-01,Nagorny,YuAO,267700,300900,1116,1.1,9.5,12.0,5,187980.0,-29.8,False
2022-06-01,Novo-Peredelkino,ZAO,270900,302300,1129,6.1,9.5,12.0,6,148350.0,-45.2,False
2022-06-01,Novofyodorovskoye,TAO,94100,100600,392,-2.32,9.5,12.0,4,45125.0,-52.0,True
2022-06-01,Novogireyevo,VAO,250500,262400,1044,0.18,9.5,12.0,8,175075.0,-30.1,False
2022-06-01,Novokosino,VAO,231300,261900,964,1.86,9.5,12.0,4,153750.0,-33.5,False
2022-06-01,Obruchevsky,YuZAO,333700,366900,1391,-7.39,9.5,12.0,5,219060.0,-34.4,False
2022-06-01,Ochakovo-Matveyevskoye,ZAO,323900,361000,1349,-0.02,9.5,12.0,3,233200.0,-28.0,False
2022-06-01,Orekhovo-Borisovo Severnoye,YuAO,223700,256200,932,2.1,9.5,12.0,5,130900.0,-41.5,False
2022-06-01,Orekhovo-Borisovo Yuzhnoye,YuAO,207100,226300,863,-4.06,9.5,12.0,4,124075.0,-40.1,False
2022-06-01,Ostankinsky,SVAO,294100,318700,1226,-1.96,9.5,12.0,2,211050.0,-28.2,False
2022-06-01,Otradnoye,SVAO,261700,286300,1090,7.2,9.5,12.0,5,149640.0,-42.8,False
2022-06-01,Perovo,VAO,244700,268300,1019,-1.98,9.5,12.0,4,215200.0,-12.1,False
2022-06-01,Pervomayskoye,TAO,106500,117200,444,-1.48,9.5,12.0,5,54000.0,-49.3,True
2022-06-01,Pokrovskoye-Streshnevo,SZAO,316100,342500,1317,3.36,9.5,12.0,3,192433.0,-39.1,False
2022-06-01,Preobrazhenskoye,VAO,273700,309200,1140,1.4,9.5,12.0,5,262460.0,-4.1,False
2022-06-01,Presnensky,CAO,602400,679000,2510,-0.5,9.5,12.0,4,445525.0,-26.0,False
2022-06-01,Prospekt Vernadskogo,ZAO,408900,441900,1704,-1.02,9.5,12.0,4,309500.0,-24.3,False
2022-06-01,Ramenki,ZAO,433700,491700,1807,2.42,9.5,12.0,8,236913.0,-45.4,False
2022-06-01,Rogovskoye,TAO,92700,101700,386,-1.2,9.5,12.0,4,55050.0,-40.6,True
2022-06-01,Rostokino,SVAO,256400,267800,1068,-3.72,9.5,12.0,3,154633.0,-39.7,False
2022-06-01,Ryazanovskoye,NAO,152300,176900,634,-0.85,9.5,12.0,5,84660.0,-44.4,True
2022-06-01,Savyolovsky,SAO,329400,367400,1373,0.13,9.5,12.0,7,228271.0,-30.7,False
2022-06-01,Severnoye Butovo,YuZAO,282300,321700,1176,0.8,9.5,12.0,5,184580.0,-34.6,False
2022-06-01,Severnoye Izmaylovo,VAO,248000,271000,1033,-1.57,9.5,12.0,5,165580.0,-33.2,False
2022-06-01,Severnoye Medvedkovo,SVAO,239700,261600,999,-2.74,9.5,12.0,2,177050.0,-26.1,False
2022-06-01,Severnoye Tushino,SZAO,284000,319100,1183,-0.44,9.5,12.0,11,171364.0,-39.7,False
2022-06-01,Severny,SVAO,203800,232000,849,-7.33,9.5,12.0,9,121967.0,-40.2,False
2022-06-01,Shchapovskoye,TAO,103300,112300,430,0.02,9.5,12.0,3,50533.0,-51.1,True
2022-06-01,Shcherbinka,NAO,177600,197200,740,-0.79,9.5,12.0,4,98675.0,-44.4,True
2022-06-01,Shchukino,SZAO,344900,373100,1437,2.77,9.5,12.0,3,211133.0,-38.8,False
2022-06-01,Sokol,SAO,339200,366100,1413,-1.35,9.5,12.0,13,262177.0,-22.7,False
2022-06-01,Sokolinaya Gora,VAO,249700,269500,1041,-1.7,9.5,12.0,3,189367.0,-24.2,False
2022-06-01,Sokolniki,VAO,295700,334900,1232,2.53,9.5,12.0,6,261017.0,-11.7,False
2022-06-01,Solntsevo,ZAO,287600,305300,1198,1.6,9.5,12.0,5,171000.0,-40.5,False
2022-06-01,Sosenskoye,NAO,202400,231800,843,5.23,9.5,12.0,5,98720.0,-51.2,True
2022-06-01,Strogino,SZAO,363300,410900,1514,3.1,9.5,12.0,2,249750.0,-31.3,False
2022-06-01,Sviblovo,SVAO,249500,281600,1040,1.24,9.5,12.0,4,186275.0,-25.3,False
2022-06-01,Tagansky,CAO,478400,531100,1994,-1.7,9.5,12.0,7,323514.0,-32.4,False
2022-06-01,Timiryazevsky,SAO,285800,316800,1191,-2.57,9.5,12.0,6,234300.0,-18.0,False
2022-06-01,Troitsk,TAO,134700,150900,561,-0.38,9.5,12.0,5,74100.0,-45.0,True
2022-06-01,Troparyovo-Nikulino,ZAO,365600,398400,1523,-1.15,9.5,12.0,5,250520.0,-31.5,False
2022-06-01,Tsaritsyno,YuAO,249500,275700,1039,5.39,9.5,12.0,3,163400.0,-34.5,False
2022-06-01,Tverskoy,CAO,616400,640600,2568,-3.15,9.5,12.0,8,508150.0,-17.6,False
2022-06-01,Tyoply Stan,YuZAO,282200,298800,1176,-0.96,9.5,12.0,5,172200.0,-39.0,False
2022-06-01,Veshnyaki,VAO,223800,246200,933,-4.38,9.5,12.0,4,142825.0,-36.2,False
2022-06-01,Vnukovo,ZAO,251600,271000,1048,0.24,9.5,12.0,6,128867.0,-48.8,False
2022-06-01,Vnukovskoye,NAO,193100,199900,805,2.41,9.5,12.0,7,106229.0,-45.0,True
2022-06-01,Voronovskoye,TAO,101800,117100,424,1.89,9.5,12.0,7,47771.0,-53.1,True
2022-06-01,Voskresenskoye,NAO,182800,202800,762,1.85,9.5,12.0,3,118233.0,-35.3,True
2022-06-01,Vostochnoye Izmaylovo,VAO,256600,292400,1069,1.87,9.5,12.0,4,168025.0,-34.5,False
2022-06-01,Vostochny,VAO,203100,221200,846,-2.58,9.5,12.0,6,123633.0,-39.1,False
2022-06-01,Voykovsky,SAO,273500,301500,1140,-1.66,9.5,12.0,8,190650.0,-30.3,False
2022-06-01,Yakimanka,CAO,642900,691600,2679,6.93,9.5,12.0,5,578580.0,-10.0,False
2022-06-01,Yaroslavsky,SVAO,243600,265900,1015,7.76,9.5,12.0,8,140575.0,-42.3,False
2022-06-01,Yasenevo,YuZAO,324800,360700,1353,-0.07,9.5,12.0,11,260264.0,-19.9,False
2022-06-01,Yuzhnoye Butovo,YuZAO,264300,281200,1101,3.44,9.5,12.0,8,116413.0,-56.0,False
2022-06-01,Yuzhnoye Medvedkovo,SVAO,244400,264200,1018,1.58,9.5,12.0,4,154500.0,-36.8,False
2022-06-01,Yuzhnoye Tushino,SZAO,300100,333500,1250,2.85,9.5,12.0,3,160200.0,-46.6,False
2022-06-01,Zamoskvorechye,CAO,527600,589600,2198,-3.16,9.5,12.0,4,514925.0,-2.4,False
2022-06-01,Zapadnoye Degunino,SAO,241100,259600,1005,0.64,9.5,12.0,2,129600.0,-46.2,False
2022-06-01,Zelenograd,ZelAO,158200,172500,659,-3.68,9.5,12.0,5,76180.0,-51.8,True
2022-06-01,Zyablikovo,YuAO,208000,224700,867,-6.42,9.5,12.0,6,120700.0,-42.0,False
2022-06-01,Zyuzino,YuZAO,323400,344000,1347,-1.92,9.5,12.0,9,221767.0,-31.4,False
2022-07-01,Aeroport,SAO,329100,356800,1371,5.36,9.5,12.0,2,221650.0,-32.6,False
2022-07-01,Akademichesky,YuZAO,390100,431300,1625,3.41,9.5,12.0,7,273514.0,-29.9,False
2022-07-01,Alekseevsky,SVAO,301400,340400,1256,0.46,9.5,12.0,9,214089.0,-29.0,False
2022-07-01,Altufyevsky,SVAO,230200,254500,959,3.73,9.5,12.0,5,148480.0,-35.5,False
2022-07-01,Arbat,CAO,643500,704300,2681,2.8,9.5,12.0,5,555100.0,-13.7,False
2022-07-01,Babushkinsky,SVAO,258000,277400,1075,0.4,9.5,12.0,7,159086.0,-38.3,False
2022-07-01,Basmanny,CAO,507800,555000,2116,0.64,9.5,12.0,1,388500.0,-23.5,False
2022-07-01,Begovoy,SAO,334600,369800,1394,-1.52,9.5,12.0,1,243900.0,-27.1,False
2022-07-01,Beskudnikovsky,SAO,254400,282500,1060,7.82,9.5,12.0,6,164817.0,-35.2,False
2022-07-01,Bibirevo,SVAO,247300,268400,1030,3.12,9.5,12.0,5,158020.0,-36.1,False
2022-07-01,Biryulyovo Vostochnoye,YuAO,222400,241100,927,4.11,9.5,12.0,4,123725.0,-44.4,False
2022-07-01,Biryulyovo Zapadnoye,YuAO,212500,229300,885,2.94,9.5,12.0,4,133800.0,-37.0,False
2022-07-01,Bogorodskoye,VAO,260900,299100,1087,4.45,9.5,12.0,5,193560.0,-25.8,False
2022-07-01,Brateyevo,YuAO,217200,229300,905,-2.14,9.5,12.0,6,142550.0,-34.4,False
2022-07-01,Butyrsky,SVAO,286200,310300,1192,-0.31,9.5,12.0,7,180700.0,-36.9,False
2022-07-01,Chertanovo Severnoye,YuAO,253400,272400,1056,2.73,9.5,12.0,5,153540.0,-39.4,False
2022-07-01,Chertanovo Tsentralnoye,YuAO,235900,250600,983,-1.32,9.5,12.0,2,162600.0,-31.1,False
2022-07-01,Chertanovo Yuzhnoye,YuAO,224100,245200,934,1.15,9.5,12.0,3,160467.0,-28.4,False
2022-07-01,Cheryomushki,YuZAO,339800,378200,1416,-3.27,9.5,12.0,6,329233.0,-3.1,False
2022-07-01,Danilovsky,YuAO,312800,349400,1303,-1.7,9.5,12.0,5,230400.0,-26.3,False
2022-07-01,Desyonovskoye,NAO,186400,203500,777,1.41,9.5,12.0,10,94680.0,-49.2,True
2022-07-01,Dmitrovsky,SAO,228400,259300,951,0.05,9.5,12.0,4,124575.0,-45.5,False
2022-07-01,Donskoy,YuAO,322300,356900,1343,-3.07,9.5,12.0,3,213567.0,-33.7,False
2022-07-01,Dorogomilovo,ZAO,484100,547500,2017,-2.84,9.5,12.0,5,352360.0,-27.2,False
2022-07-01,Fili-Davydkovo,ZAO,384700,435000,1603,3.77,9.5,12.0,4,255850.0,-33.5,False
2022-07-01,Filimonkovskoye,NAO,160600,177800,669,1.37,9.5,12.0,6,76383.0,-52.4,True
2022-07-01,Filyovsky Park,ZAO,397500,451900,1656,2.89,9.5,12.0,3,287733.0,-27.6,False
2022-07-01,Gagarinsky,YuZAO,432800,476200,1804,-1.62,9.5,12.0,6,324483.0,-25.0,False
2022-07-01,Golovinsky,SAO,261000,291800,1088,-3.78,9.5,12.0,4,149575.0,-42.7,False
2022-07-01,Golyanovo,VAO,230900,252900,962,2.77,9.5,12.0,4,149575.0,-35.2,False
2022-07-01,Ivanovskoye,VAO,224000,251700,933,-1.6,9.5,12.0,7,148257.0,-33.8,False
2022-07-01,Izmaylovo,VAO,263000,286900,1096,-2.23,9.5,12.0,4,160075.0,-39.1,False
2022-07-01,Khamovniki,CAO,671600,749100,2798,4.54,9.5,12.0,3,528667.0,-21.3,False
2022-07-01,Khoroshyovo-Mnyovniki,SZAO,356900,404300,1487,4.71,9.5,12.0,5,243960.0,-31.6,False
2022-07-01,Khoroshyovsky,SAO,342500,387500,1427,-2.78,9.5,12.0,5,269760.0,-21.2,False
2022-07-01,Khovrino,SAO,233700,248300,974,-4.77,9.5,12.0,4,132900.0,-43.1,False
2022-07-01,Kievsky,TAO,97300,107900,405,3.84,9.5,12.0,3,46800.0,-51.9,True
2022-07-01,Klyonovskoye,TAO,94300,108200,393,-1.24,9.5,12.0,9,49900.0,-47.1,True
2022-07-01,Kokoshkino,NAO,157700,171800,657,3.25,9.5,12.0,3,74167.0,-53.0,True
2022-07-01,Konkovo,YuZAO,321100,345700,1338,3.5,9.5,12.0,5,185920.0,-42.1,False
2022-07-01,Koptevo,SAO,273300,311500,1139,2.39,9.5,12.0,4,128000.0,-53.2,False
2022-07-01,Kosino-Ukhtomsky,VAO,220900,233600,921,2.54,9.5,12.0,6,126733.0,-42.6,False
2022-07-01,Kotlovka,YuZAO,340600,363400,1419,-2.37,9.5,12.0,4,221950.0,-34.8,False
2022-07-01,Krasnopakhorskoye,TAO,111300,120300,464,-1.12,9.5,12.0,3,53367.0,-52.1,True
2022-07-01,Krasnoselsky,CAO,473400,491900,1973,0.37,9.5,12.0,4,319400.0,-32.5,False
2022-07-01,Krylatskoye,SZAO,401500,436900,1673,-1.11,9.5,12.0,7,279114.0,-30.5,False
2022-07-01,Kuntsevo,ZAO,339600,369700,1415,-3.44,9.5,12.0,3,305200.0,-10.1,False
2022-07-01,Kurkino,SZAO,330600,383000,1378,2.48,9.5,12.0,6,186483.0,-43.6,False
2022-07-01,Levoberezhny,SAO,258500,293100,1077,2.19,9.5,12.0,2,194650.0,-24.7,False
2022-07-01,Lianozovo,SVAO,238900,254700,995,6.09,9.5,12.0,2,138650.0,-42.0,False
2022-07-01,Lomonosovsky,YuZAO,417100,436900,1738,-4.62,9.5,12.0,6,262217.0,-37.1,False
2022-07-01,Losinoostrovsky,SVAO,242400,277100,1010,-5.87,9.5,12.0,5,143160.0,-40.9,False
2022-07-01,Marfino,SVAO,257600,278300,1073,5.66,9.5,12.0,5,153880.0,-40.3,False
2022-07-01,Marushkinskoye,NAO,152200,168300,634,2.55,9.5,12.0,8,85550.0,-43.8,True
2022-07-01,Maryina Roshcha,SVAO,295500,310500,1231,1.68,9.5,12.0,4,216275.0,-26.8,False
2022-07-01,Meshchansky,CAO,490200,569700,2043,0.44,9.5,12.0,7,413814.0,-15.6,False
2022-07-01,Metrogorodok,VAO,229900,257900,958,2.18,9.5,12.0,7,141157.0,-38.6,False
2022-07-01,Mikhaylovo-Yartsevskoye,TAO,100100,108800,417,0.85,9.5,12.0,8,49875.0,-50.2,True
2022-07-01,Mitino,SZAO,273300,275200,1139,-4.02,9.5,12.0,4,160375.0,-41.3,False
2022-07-01,Molzhaninovsky,SAO,209400,239800,872,4.34,9.5,12.0,2,108500.0,-48.2,False
2022-07-01,Moskovsky,NAO,200700,208000,836,5.39,9.5,12.0,5,108080.0,-46.1,True
2022-07-01,Moskvorechye-Saburovo,YuAO,254600,290700,1061,3.77,9.5,12.0,6,163200.0,-35.9,False
2022-07-01,Mosrentgen,NAO,199200,227400,830,1.98,9.5,12.0,3,132633.0,-33.4,True
2022-07-01,Mozhaysky,ZAO,340700,349200,1420,8.24,9.5,12.0,9,202244.0,-40.6,False
2022-07-01,Nagatino-Sadovniki,YuAO,276600,308800,1152,0.64,9.5,12.0,4,199150.0,-28.0,False
2022-07-01,Nagatinsky Zaton,YuAO,291400,309900,1214,2.52,9.5,12.0,6,203650.0,-30.1,False
2022-07-01,Nagorny,YuAO,280700,308700,1170,4.85,9.5,12.0,6,189917.0,-32.3,False
2022-07-01,Novo-Peredelkino,ZAO,277500,292600,1156,2.43,9.5,12.0,5,148640.0,-46.4,False
2022-07-01,Novofyodorovskoye,TAO,91300,102300,380,-3.0,9.5,12.0,4,50600.0,-44.6,True
2022-07-01,Novogireyevo,VAO,240300,271200,1001,-4.08,9.5,12.0,8,175338.0,-27.0,False
2022-07-01,Novokosino,VAO,242900,262900,1012,5.01,9.5,12.0,4,177800.0,-26.8,False
2022-07-01,Obruchevsky,YuZAO,332600,367200,1386,-0.33,9.5,12.0,7,253157.0,-23.9,False
2022-07-01,Ochakovo-Matveyevskoye,ZAO,307800,318400,1282,-4.98,9.5,12.0,2,212600.0,-30.9,False
2022-07-01,Orekhovo-Borisovo Severnoye,YuAO,225600,250600,940,0.88,9.5,12.0,12,138658.0,-38.5,False
2022-07-01,Orekhovo-Borisovo Yuzhnoye,YuAO,220500,252900,919,6.45,9.5,12.0,7,139929.0,-36.5,False
2022-07-01,Ostankinsky,SVAO,309200,356100,1288,5.12,9.5,12.0,9,212144.0,-31.4,False
2022-07-01,Otradnoye,SVAO,265200,284800,1105,1.32,9.5,12.0,3,171233.0,-35.4,False
2022-07-01,Perovo,VAO,246600,278300,1028,0.79,9.5,12.0,3,191400.0,-22.4,False
2022-07-01,Pervomayskoye,TAO,111100,118400,463,4.27,9.5,12.0,4,60125.0,-45.9,True
2022-07-01,Pokrovskoye-Streshnevo,SZAO,305600,338200,1273,-3.34,9.5,12.0,3,249100.0,-18.5,False
2022-07-01,Preobrazhenskoye,VAO,270200,292000,1126,-1.26,9.5,12.0,3,231633.0,-14.3,False
2022-07-01,Presnensky,CAO,589700,671000,2457,-2.11,9.5,12.0,7,422929.0,-28.3,False
2022-07-01,Prospekt Vernadskogo,ZAO,418300,457600,1743,2.3,9.5,12.0,4,276275.0,-34.0,False
2022-07-01,Ramenki,ZAO,428600,470700,1786,-1.17,9.5,12.0,5,244640.0,-42.9,False
2022-07-01,Rogovskoye,TAO,92100,107200,384,-0.68,9.5,12.0,7,50686.0,-45.0,True
2022-07-01,Rostokino,SVAO,259000,285700,1079,1.0,9.5,12.0,4,153675.0,-40.7,False
2022-07-01,Ryazanovskoye,NAO,159400,173400,664,4.7,9.5,12.0,4,79575.0,-50.1,True
2022-07-01,Savyolovsky,SAO,327600,349800,1365,-0.55,9.5,12.0,4,251900.0,-23.1,False
2022-07-01,Severnoye Butovo,YuZAO,287900,306900,1200,1.96,9.5,12.0,5,173560.0,-39.7,False
2022-07-01,Severnoye Izmaylovo,VAO,250000,269400,1042,0.83,9.5,12.0,6,202000.0,-19.2,False
2022-07-01,Severnoye Medvedkovo,SVAO,251600,276800,1048,4.93,9.5,12.0,3,122467.0,-51.3,False
2022-07-01,Severnoye Tushino,SZAO,290700,314300,1211,2.36,9.5,12.0,10,166910.0,-42.6,False
2022-07-01,Severny,SVAO,224500,245300,936,10.17,9.5,12.0,3,127800.0,-43.1,False
2022-07-01,Shchapovskoye,TAO,103800,112400,433,0.5,9.5,12.0,3,57300.0,-44.8,True
2022-07-01,Shcherbinka,NAO,184700,206500,770,4.0,9.5,12.0,2,102050.0,-44.7,True
2022-07-01,Shchukino,SZAO,343100,379600,1430,-0.5,9.5,12.0,7,245843.0,-28.3,False
2022-07-01,Sokol,SAO,331500,374000,1381,-2.26,9.5,12.0,5,257620.0,-22.3,False
2022-07-01,Sokolinaya Gora,VAO,251300,270900,1047,0.62,9.5,12.0,3,166367.0,-33.8,False
2022-07-01,Sokolniki,VAO,306800,334100,1278,3.75,9.5,12.0,5,250900.0,-18.2,False
2022-07-01,Solntsevo,ZAO,290300,317000,1210,0.95,9.5,12.0,8,149150.0,-48.6,False
2022-07-01,Sosenskoye,NAO,186900,201600,779,-7.67,9.5,12.0,3,118133.0,-36.8,True
2022-07-01,Strogino,SZAO,371500,415200,1548,2.24,9.5,12.0,3,331867.0,-10.7,False
2022-07-01,Sviblovo,SVAO,253300,284700,1056,1.54,9.5,12.0,3,216300.0,-14.6,False
2022-07-01,Tagansky,CAO,476400,516200,1985,-0.42,9.5,12.0,5,398080.0,-16.4,False
2022-07-01,Timiryazevsky,SAO,294700,329300,1228,3.11,9.5,12.0,8,174775.0,-40.7,False
2022-07-01,Troitsk,TAO,137000,152300,571,1.71,9.5,12.0,4,65875.0,-51.9,True
2022-07-01,Troparyovo-Nikulino,ZAO,373900,414900,1558,2.29,9.5,12.0,5,248480.0,-33.5,False
2022-07-01,Tsaritsyno,YuAO,233700,251100,974,-6.32,9.5,12.0,3,140767.0,-39.8,False
2022-07-01,Tverskoy,CAO,620600,673500,2586,0.68,9.5,12.0,3,461567.0,-25.6,False
2022-07-01,Tyoply Stan,YuZAO,293000,311000,1221,3.85,9.5,12.0,6,161533.0,-44.9,False
2022-07-01,Veshnyaki,VAO,228900,254800,954,2.25,9.5,12.0,6,133583.0,-41.6,False
2022-07-01,Vnukovo,ZAO,251600,271200,1048,0.0,9.5,12.0,6,116067.0,-53.9,False
2022-07-01,Vnukovskoye,NAO,210700,214400,878,9.13,9.5,12.0,8,112288.0,-46.7,True
2022-07-01,Voronovskoye,TAO,103100,111100,430,1.28,9.5,12.0,9,51244.0,-50.3,True
2022-07-01,Voskresenskoye,NAO,191200,214100,797,4.58,9.5,12.0,7,101286.0,-47.0,True
2022-07-01,Vostochnoye Izmaylovo,VAO,264000,297000,1100,2.88,9.5,12.0,7,151200.0,-42.7,False
2022-07-01,Vostochny,VAO,216400,237500,902,6.54,9.5,12.0,3,136000.0,-37.2,False
2022-07-01,Voykovsky,SAO,277000,293800,1154,1.26,9.5,12.0,7,202857.0,-26.8,False
2022-07-01,Yakimanka,CAO,602100,671300,2509,-6.34,9.5,12.0,2,380350.0,-36.8,False
2022-07-01,Yaroslavsky,SVAO,253800,285900,1057,4.19,9.5,12.0,4,126750.0,-50.1,False
2022-07-01,Yasenevo,YuZAO,319200,356500,1330,-1.72,9.5,12.0,6,235017.0,-26.4,False
2022-07-01,Yuzhnoye Butovo,YuZAO,274300,314600,1143,3.76,9.5,12.0,4,130175.0,-52.5,False
2022-07-01,Yuzhnoye Medvedkovo,SVAO,253400,271500,1056,3.67,9.5,12.0,4,153450.0,-39.4,False
2022-07-01,Yuzhnoye Tushino,SZAO,300700,324800,1253,0.19,9.5,12.0,10,183920.0,-38.8,False
2022-07-01,Zamoskvorechye,CAO,574400,657800,2393,8.87,9.5,12.0,6,408933.0,-28.8,False
2022-07-01,Zapadnoye Degunino,SAO,235900,272000,983,-2.16,9.5,12.0,4,153050.0,-35.1,False
2022-07-01,Zelenograd,ZelAO,165800,184500,691,4.76,9.5,12.0,2,80100.0,-51.7,True
2022-07-01,Zyablikovo,YuAO,217900,238200,908,4.73,9.5,12.0,6,123317.0,-43.4,False
2022-07-01,Zyuzino,YuZAO,335700,368700,1399,3.82,9.5,12.0,3,229733.0,-31.6,False
2022-08-01,Aeroport,SAO,328400,354200,1368,-0.22,9.5,12.0,6,186300.0,-43.3,False
2022-08-01,Akademichesky,YuZAO,391800,433100,1633,0.44,9.5,12.0,4,301100.0,-23.1,False
2022-08-01,Alekseevsky,SVAO,301500,329000,1256,0.03,9.5,12.0,9,229844.0,-23.8,False
2022-08-01,Altufyevsky,SVAO,243000,267500,1013,5.59,9.5,12.0,6,141233.0,-41.9,False
2022-08-01,Arbat,CAO,685100,738900,2855,6.48,9.5,12.0,5,601600.0,-12.2,False
2022-08-01,Babushkinsky,SVAO,264800,307500,1104,2.65,9.5,12.0,4,176075.0,-33.5,False
2022-08-01,Basmanny,CAO,529000,603000,2204,4.16,9.5,12.0,8,377913.0,-28.6,False
2022-08-01,Begovoy,SAO,344800,386500,1437,3.06,9.5,12.0,9,267089.0,-22.5,False
2022-08-01,Beskudnikovsky,SAO,240200,268500,1001,-5.6,9.5,12.0,5,153400.0,-36.1,False
2022-08-01,Bibirevo,SVAO,241100,259300,1005,-2.51,9.5,12.0,6,138967.0,-42.4,False
2022-08-01,Biryulyovo Vostochnoye,YuAO,220300,243400,918,-0.96,9.5,12.0,6,123217.0,-44.1,False
2022-08-01,Biryulyovo Zapadnoye,YuAO,220800,247800,920,3.94,9.5,12.0,2,116000.0,-47.5,False
2022-08-01,Bogorodskoye,VAO,251500,276300,1048,-3.6,9.5,12.0,4,201325.0,-20.0,False
2022-08-01,Brateyevo,YuAO,237900,275300,991,9.54,9.5,12.0,6,135783.0,-42.9,False
2022-08-01,Butyrsky,SVAO,294800,323800,1228,3.02,9.5,12.0,6,193117.0,-34.5,False
2022-08-01,Chertanovo Severnoye,YuAO,246300,282300,1026,-2.81,9.5,12.0,7,173943.0,-29.4,False
2022-08-01,Chertanovo Tsentralnoye,YuAO,232900,248100,970,-1.28,9.5,12.0,5,154140.0,-33.8,False
2022-08-01,Chertanovo Yuzhnoye,YuAO,228200,259300,951,1.85,9.5,12.0,8,182163.0,-20.2,False
2022-08-01,Cheryomushki,YuZAO,357600,382300,1490,5.25,9.5,12.0,7,256800.0,-28.2,False
2022-08-01,Danilovsky,YuAO,314900,339500,1312,0.68,9.5,12.0,5,248540.0,-21.1,False
2022-08-01,Desyonovskoye,NAO,182000,198600,758,-2.37,9.5,12.0,3,125333.0,-31.1,True
2022-08-01,Dmitrovsky,SAO,243700,271100,1015,6.72,9.5,12.0,6,128517.0,-47.3,False
2022-08-01,Donskoy,YuAO,328400,360900,1368,1.89,9.5,12.0,5,264220.0,-19.5,False
2022-08-01,Dorogomilovo,ZAO,516500,566600,2152,6.69,9.5,12.0,4,354675.0,-31.3,False
2022-08-01,Fili-Davydkovo,ZAO,386500,429600,1610,0.47,9.5,12.0,5,251780.0,-34.9,False
2022-08-01,Filimonkovskoye,NAO,169200,173300,705,5.31,9.5,12.0,7,94271.0,-44.3,True
2022-08-01,Filyovsky Park,ZAO,401800,431900,1674,1.09,9.5,12.0,4,249000.0,-38.0,False
2022-08-01,Gagarinsky,YuZAO,448300,481000,1868,3.57,9.5,12.0,3,327667.0,-26.9,False
2022-08-01,Golovinsky,SAO,266400,291000,1110,2.07,9.5,12.0,6,166717.0,-37.4,False
2022-08-01,Golyanovo,VAO,240400,259900,1002,4.08,9.5,12.0,3,146967.0,-38.9,False
2022-08-01,Ivanovskoye,VAO,232600,271400,969,3.85,9.5,12.0,5,166460.0,-28.4,False
2022-08-01,Izmaylovo,VAO,285200,312500,1188,8.46,9.5,12.0,6,167967.0,-41.1,False
